region,date,year,month,mean_ndvi,median_ndvi,stress_share,high_health_share,valid_pixels,bbox
Pacific Northwest,2015-01-01,2015,1,0.452329158782959,0.3788500130176544,0.36687376875284133,0.34501439612062434,26396,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-02-01,2015,2,0.4981166422367096,0.4688499867916107,0.24735258053728681,0.3843495708393713,26913,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-03-01,2015,3,0.5058590173721313,0.491349995136261,0.18846011131725418,0.3693877551020408,26950,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-04-01,2015,4,0.5364806652069092,0.5363500118255615,0.11523336054017956,0.4032054611560436,26954,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-05-01,2015,5,0.5623751282691956,0.5888500213623047,0.12195664257921067,0.4800815267741338,26985,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-06-01,2015,6,0.5719431638717651,0.6151000261306763,0.18083216110165098,0.5147701191974532,27014,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-07-01,2015,7,0.5316212177276611,0.5588499903678894,0.2817959727568848,0.4570994965946106,27016,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-08-01,2015,8,0.507634699344635,0.5213500261306763,0.32651097375920646,0.42051889411155113,27019,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-09-01,2015,9,0.5008845925331116,0.5063499808311462,0.3384882903548041,0.4104110399940804,27029,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-10-01,2015,10,0.4895385801792145,0.491349995136261,0.3490094426957971,0.39870394371412704,27005,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-11-01,2015,11,0.5004257559776306,0.491349995136261,0.3248866760793639,0.41376235416511853,26914,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2015-12-01,2015,12,0.49646127223968506,0.45385000109672546,0.31318169973569593,0.3998808770427726,26863,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-01-01,2016,1,0.38880711793899536,0.3113499879837036,0.478084167285758,0.2785910938251103,22883,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-02-01,2016,2,0.44233015179634094,0.3788500130176544,0.34701816671073005,0.29954299958454506,26477,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-03-01,2016,3,0.48733964562416077,0.45385000109672546,0.1976112516743563,0.3235600535794017,26876,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-04-01,2016,4,0.5444888472557068,0.5513499975204468,0.1162366432108418,0.4131203693361629,26859,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-05-01,2016,5,0.5818681120872498,0.6050999760627747,0.09568508143805884,0.5068452491373873,26953,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-06-01,2016,6,0.5737143754959106,0.6151000261306763,0.16649377593360995,0.5165604623592176,26992,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-07-01,2016,7,0.5429812073707581,0.5813500285148621,0.2602140978627255,0.477312293958588,26997,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-08-01,2016,8,0.5141865015029907,0.5363500118255615,0.31199555720103667,0.43313587560162903,27010,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-09-01,2016,9,0.49970102310180664,0.5063499808311462,0.3340366463076069,0.407329261521377,27015,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-10-01,2016,10,0.5120412111282349,0.5288500189781189,0.2808127914723518,0.42545710267229253,27018,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-11-01,2016,11,0.5281445980072021,0.5363500118255615,0.1992569199331228,0.43083782277540406,26915,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2016-12-01,2016,12,0.474010169506073,0.44635000824928284,0.27930842163971,0.33203197620375535,26895,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-01-01,2017,1,0.3542054295539856,0.2526000142097473,0.5380991298495265,0.3021008605355512,20801,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-02-01,2017,2,0.3925876021385193,0.3413499891757965,0.43824701195219123,0.26973737702252215,24598,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-03-01,2017,3,0.46108755469322205,0.4388499855995178,0.23956354969649574,0.2767288571109373,26853,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-04-01,2017,4,0.528013288974762,0.5363500118255615,0.1345388250176731,0.37541392268482343,26877,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-05-01,2017,5,0.5780327320098877,0.5888500213623047,0.08495660918469962,0.48374241126298934,26849,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-06-01,2017,6,0.5889129042625427,0.6251000165939331,0.11363720654229871,0.5310610837073027,26963,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-07-01,2017,7,0.5540326237678528,0.5813500285148621,0.23020783166006,0.481495202459897,26993,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-08-01,2017,8,0.52385014295578,0.5363500118255615,0.30134044286454864,0.4359771902540176,27006,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-09-01,2017,9,0.5053757429122925,0.5138499736785889,0.3271993483412322,0.4099526066350711,27008,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-10-01,2017,10,0.4997059106826782,0.5063499808311462,0.33286360602239856,0.4103686123266335,26966,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-11-01,2017,11,0.4545738995075226,0.4013499915599823,0.3828165662874563,0.34872481225369917,26898,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2017-12-01,2017,12,0.4904656410217285,0.45385000109672546,0.3380826606153045,0.39578140694170605,26881,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-01-01,2018,1,0.4378552734851837,0.3488500118255615,0.4196146977239047,0.31667743283808947,26317,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-02-01,2018,2,0.4497655928134918,0.3788500130176544,0.3680825605743344,0.3248953036195034,26744,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-03-01,2018,3,0.4347219169139862,0.3788500130176544,0.3408373267952004,0.2717040008915636,26919,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-04-01,2018,4,0.4963754415512085,0.491349995136261,0.17173218399346066,0.33001411904584976,26914,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-05-01,2018,5,0.5657292008399963,0.5888500213623047,0.11607441238721176,0.4858341688017526,26931,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-06-01,2018,6,0.5839122533798218,0.6351000070571899,0.15450437101792858,0.5405986072010668,26996,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-07-01,2018,7,0.5437865257263184,0.5813500285148621,0.25135985198889915,0.4758186864014801,27025,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-08-01,2018,8,0.5096108317375183,0.5213500261306763,0.311408700799053,0.4199467298017165,27032,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-09-01,2018,9,0.49570921063423157,0.4988499879837036,0.33656443079655185,0.39986680972289024,27029,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-10-01,2018,10,0.48478877544403076,0.48385000228881836,0.3491851851851852,0.38462962962962965,27000,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-11-01,2018,11,0.48825061321258545,0.48385000228881836,0.34083565459610027,0.3965088207985144,26925,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2018-12-01,2018,12,0.4994412064552307,0.491349995136261,0.32816326530612244,0.41057513914656774,26950,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-01-01,2019,1,0.421612411737442,0.3338499963283539,0.45332458611507737,0.30822367151622737,25913,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-02-01,2019,2,0.40459200739860535,0.31885001063346863,0.4715388141809291,0.28923441320293397,26176,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-03-01,2019,3,0.3973627984523773,0.32635000348091125,0.45239445137392753,0.25282533922969347,26457,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-04-01,2019,4,0.5093092322349548,0.5063499808311462,0.1686267212504652,0.36043915147004096,26870,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-05-01,2019,5,0.5530105829238892,0.5588499903678894,0.10802079465280356,0.43687337541774973,26930,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-06-01,2019,6,0.5821647644042969,0.6151000261306763,0.11277415530527564,0.5185240071132188,26992,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-07-01,2019,7,0.5604057312011719,0.5888500213623047,0.20062893081761007,0.48816130225675175,27030,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-08-01,2019,8,0.5280708074569702,0.5438500046730042,0.2864698919958574,0.44174434087882825,27036,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-09-01,2019,9,0.5206922888755798,0.5438500046730042,0.30230063618878533,0.4397839917147507,27036,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-10-01,2019,10,0.5151920318603516,0.5363500118255615,0.2773847008705316,0.4304130394517503,26995,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-11-01,2019,11,0.5052964687347412,0.5063499808311462,0.3048205737187813,0.41915612127509555,26947,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2019-12-01,2019,12,0.5083998441696167,0.4988499879837036,0.3047640249332146,0.4256826951617691,26952,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-01-01,2020,1,0.35228702425956726,0.28760001063346863,0.5208382203456096,0.20885135663460785,25578,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-02-01,2020,2,0.429813414812088,0.3488500118255615,0.3998567227207601,0.2996003318000151,26522,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-03-01,2020,3,0.452579528093338,0.4013499915599823,0.3090651663623831,0.3011289541339096,26839,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-04-01,2020,4,0.5123162269592285,0.5063499808311462,0.17245482263701942,0.3675169182717335,26894,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-05-01,2020,5,0.5553386211395264,0.5813500285148621,0.14913844325609033,0.4650549613784908,26928,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-06-01,2020,6,0.5769229531288147,0.6251000165939331,0.17550687571815116,0.5344527224878609,26979,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-07-01,2020,7,0.5567293763160706,0.6050999760627747,0.238578304331729,0.5038134024435394,27010,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-08-01,2020,8,0.5233311057090759,0.5438500046730042,0.30116915791031523,0.44505697794879384,27028,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-09-01,2020,9,0.5095110535621643,0.5213500261306763,0.3279076649896419,0.42150044391831903,27032,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-10-01,2020,10,0.5026406049728394,0.5138499736785889,0.336356233343204,0.4179005034053894,27016,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-11-01,2020,11,0.49518659710884094,0.491349995136261,0.34300771971496435,0.40439429928741094,26944,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2020-12-01,2020,12,0.45957818627357483,0.38635000586509705,0.3978782802903406,0.3508282151498232,26865,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-01-01,2021,1,0.4356094002723694,0.35635000467300415,0.41768408280882685,0.32312125578220974,26374,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-02-01,2021,2,0.4344156086444855,0.35635000467300415,0.40723145948799155,0.30942955170983677,26523,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-03-01,2021,3,0.43543198704719543,0.38635000586509705,0.353392990305742,0.2832960477255779,26820,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-04-01,2021,4,0.4746190905570984,0.4613499939441681,0.2506876812132927,0.3244740168017248,26902,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-05-01,2021,5,0.5241016149520874,0.5363500118255615,0.2030925541382379,0.4141946010086028,26968,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-06-01,2021,6,0.5419631600379944,0.5738499760627747,0.23053005626295528,0.466020136215576,27016,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-07-01,2021,7,0.5222383737564087,0.5438500046730042,0.29379116406423444,0.4407607489084585,27026,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-08-01,2021,8,0.5046114921569824,0.5138499736785889,0.3307200177508228,0.4153692540956326,27041,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-09-01,2021,9,0.4940792918205261,0.4988499879837036,0.342088712959195,0.3969886426695276,27031,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-10-01,2021,10,0.4865875840187073,0.491349995136261,0.35072388639982227,0.39823008849557523,27007,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-11-01,2021,11,0.4919513165950775,0.47635000944137573,0.2960113006951414,0.3866399018623843,26901,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2021-12-01,2021,12,0.4904937744140625,0.45385000109672546,0.26629990335291054,0.36432235521522566,26902,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-01-01,2022,1,0.41888856887817383,0.35635000467300415,0.42049978822532824,0.3150360016941974,23610,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-02-01,2022,2,0.43595847487449646,0.3788500130176544,0.3607402562425455,0.30814512715940134,25991,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-03-01,2022,3,0.47188541293144226,0.44635000824928284,0.24329345322137177,0.30597458571747044,26914,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-04-01,2022,4,0.4966035783290863,0.4988499879837036,0.18688634335019338,0.3330481999404939,26888,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-05-01,2022,5,0.5559023022651672,0.5738499760627747,0.11197384552513281,0.4592636623695063,26917,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-06-01,2022,6,0.5885745882987976,0.6351000070571899,0.13064432416400978,0.5470453028842589,26974,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-07-01,2022,7,0.559332549571991,0.6050999760627747,0.20974309617235506,0.5090323535944326,27014,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-08-01,2022,8,0.5216358304023743,0.5438500046730042,0.2930638833370346,0.44163150492264414,27018,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-09-01,2022,9,0.5019882321357727,0.5138499736785889,0.3296939190939709,0.4129686516895518,27019,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-10-01,2022,10,0.4910110831260681,0.491349995136261,0.3344575812608873,0.39286905600237204,26981,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-11-01,2022,11,0.4297276735305786,0.3713499903678894,0.42376824646328193,0.3249652895042966,26649,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2022-12-01,2022,12,0.4242309629917145,0.3638499975204468,0.4327682749098719,0.3306358824883025,26074,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-01-01,2023,1,0.373159795999527,0.28760001063346863,0.5184416218856863,0.26461488356945123,24564,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-02-01,2023,2,0.38452228903770447,0.29760000109672546,0.5019029126213592,0.2656699029126214,25750,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-03-01,2023,3,0.37927284836769104,0.3113499879837036,0.476469014030661,0.2372213938907367,26157,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-04-01,2023,4,0.4544900953769684,0.42384999990463257,0.27041823395776693,0.282745521582064,26851,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-05-01,2023,5,0.5482178330421448,0.566349983215332,0.12448502393942767,0.4443083546746836,26943,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-06-01,2023,6,0.5754775404930115,0.6151000261306763,0.14333320990854223,0.5150516532750768,27007,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-07-01,2023,7,0.5411528944969177,0.566349983215332,0.2471498371335505,0.4642804264139769,27016,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-08-01,2023,8,0.5127442479133606,0.5288500189781189,0.3066790009250694,0.42645698427382056,27025,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-09-01,2023,9,0.5095508694648743,0.5288500189781189,0.3068156589950418,0.42155701916672833,27026,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-10-01,2023,10,0.5228965282440186,0.5363500118255615,0.27035637549084984,0.4340594206119878,26994,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-11-01,2023,11,0.5186086893081665,0.5138499736785889,0.2387039239001189,0.4217821046373365,26912,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2023-12-01,2023,12,0.5364207625389099,0.5288500189781189,0.1938635266149103,0.4358307640875153,26921,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-01-01,2024,1,0.40430745482444763,0.35635000467300415,0.4083749067054248,0.26955257885846723,25457,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-02-01,2024,2,0.4583553969860077,0.4088500142097473,0.28317491205748074,0.3120275428485892,26722,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-03-01,2024,3,0.4802340269088745,0.45385000109672546,0.20542114695340502,0.3161589008363202,26784,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-04-01,2024,4,0.5336796641349792,0.5363500118255615,0.1206492201168894,0.38309198525853405,26863,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-05-01,2024,5,0.56915283203125,0.5813500285148621,0.08732457117398085,0.4688126531521497,26934,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-06-01,2024,6,0.57175213098526,0.6050999760627747,0.14211675859771222,0.5097175434050272,27013,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-07-01,2024,7,0.5428548455238342,0.5738499760627747,0.24983334567809792,0.4694467076512851,27002,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-08-01,2024,8,0.5137010216712952,0.5288500189781189,0.3140055504162812,0.42904717853839036,27025,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-09-01,2024,9,0.5062453150749207,0.5138499736785889,0.33136007103744264,0.4192689063193725,27028,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-10-01,2024,10,0.4978014826774597,0.5063499808311462,0.33741808892673353,0.4095738773092444,27011,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-11-01,2024,11,0.4565770924091339,0.4088500142097473,0.39776536312849164,0.34614525139664803,26850,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2024-12-01,2024,12,0.45614302158355713,0.3938499987125397,0.3710722444852253,0.3317104228306056,26701,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-01-01,2025,1,0.42983850836753845,0.35635000467300415,0.4241346980232831,0.3172122822095476,25598,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-02-01,2025,2,0.4260444939136505,0.3488500118255615,0.42423542989036356,0.30728986343527603,25995,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-03-01,2025,3,0.4416152238845825,0.3938499987125397,0.3401688331092186,0.2891827282235171,26772,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-04-01,2025,4,0.49342814087867737,0.48385000228881836,0.18586651710600113,0.3302673396896616,26745,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-05-01,2025,5,0.5513311624526978,0.566349983215332,0.10991499313263299,0.44920004454508333,26939,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-06-01,2025,6,0.5557686686515808,0.5888500213623047,0.16927121907865503,0.48011405717671457,27004,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-07-01,2025,7,0.5420178771018982,0.566349983215332,0.256385577848523,0.46338935366846823,27014,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-08-01,2025,8,0.524641752243042,0.5438500046730042,0.3012685380376493,0.4437294278634565,27039,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-09-01,2025,9,0.5130655169487,0.5288500189781189,0.3131638355353244,0.4269642130195033,27021,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-10-01,2025,10,0.5122116804122925,0.5213500261306763,0.3005185185185185,0.4245925925925926,27000,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-11-01,2025,11,0.5148743987083435,0.5138499736785889,0.2569103878733839,0.41584930896121264,26916,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2025-12-01,2025,12,0.5444678664207458,0.5288500189781189,0.17744092732946945,0.4308961212661614,26916,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2026-01-01,2026,1,0.5091646313667297,0.4688499867916107,0.21655311821516807,0.37676873549449724,26714,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2026-02-01,2026,2,0.5228688716888428,0.5063499808311462,0.18680705409628692,0.3999553538209688,26878,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2026-03-01,2026,3,0.5325329899787903,0.5363500118255615,0.14155675274010773,0.4039383243544492,26915,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2026-04-01,2026,4,nan,nan,nan,nan,0,"-125.0,42.0,-116.0,49.0"
Pacific Northwest,2026-05-01,2026,5,nan,nan,nan,nan,0,"-125.0,42.0,-116.0,49.0"
Great Plains,2006-01-01,2006,1,0.2495749592781067,0.2425999939441681,0.7327456792024327,0.004811578582701413,25979,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-02-01,2006,2,0.23954851925373077,0.23260000348091125,0.7968513035314508,0.0035386726366722033,27694,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-03-01,2006,3,0.26107653975486755,0.2425999939441681,0.7656677613574165,0.0026340996168582377,29232,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-04-01,2006,4,0.3392665386199951,0.29260000586509705,0.5212281524141164,0.059566061742449605,29866,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-05-01,2006,5,0.43307384848594666,0.4013499915599823,0.2201398882232857,0.17077741708778155,29881,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-06-01,2006,6,0.5049003958702087,0.5138499736785889,0.1656967021205432,0.33855107365041137,29898,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-07-01,2006,7,0.5204095840454102,0.5138499736785889,0.16576377742108078,0.39228865703584803,29904,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-08-01,2006,8,0.5151345729827881,0.491349995136261,0.1497005988023952,0.33957782758505334,29893,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-09-01,2006,9,0.5218740105628967,0.5138499736785889,0.09297347914785459,0.3409250526738236,29901,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-10-01,2006,10,0.4024645686149597,0.38635000586509705,0.1937955960109765,0.06154206545746603,29882,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-11-01,2006,11,0.32789015769958496,0.3113499879837036,0.45995377349010147,0.014068937795196463,29853,"-104.0,33.0,-94.0,49.0"
Great Plains,2006-12-01,2006,12,0.2973499298095703,0.2775999903678894,0.6201386795296955,0.010216728636987908,29853,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-01-01,2007,1,0.24045826494693756,0.23759999871253967,0.7121466431095407,0.011307420494699646,22640,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-02-01,2007,2,0.22296273708343506,0.22259999811649323,0.7885586983331344,0.005529697259020567,25137,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-03-01,2007,3,0.314513236284256,0.25760000944137573,0.6489164504061204,0.06406929324930066,29671,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-04-01,2007,4,0.3778350055217743,0.3338499963283539,0.4119596879499113,0.10807915090233368,29867,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-05-01,2007,5,0.49924302101135254,0.4988499879837036,0.08144281603426354,0.26239710901425417,29886,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-06-01,2007,6,0.5866357088088989,0.5963500142097473,0.02431519448810997,0.49352821164587446,29899,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-07-01,2007,7,0.5950109362602234,0.6351000070571899,0.05524529311440324,0.5589405745242952,29903,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-08-01,2007,8,0.5696200728416443,0.5813500285148621,0.0753947016323254,0.46986218892159487,29896,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-09-01,2007,9,0.5280846953392029,0.5363500118255615,0.10329832073325751,0.37469057335920253,29894,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-10-01,2007,10,0.4106016755104065,0.38635000586509705,0.2329294416923283,0.1007162940152631,29876,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-11-01,2007,11,0.33424630761146545,0.3113499879837036,0.4525395921920514,0.016439548665751497,29867,"-104.0,33.0,-94.0,49.0"
Great Plains,2007-12-01,2007,12,0.30404427647590637,0.29260000586509705,0.543030587603971,0.009357392004292997,29816,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-01-01,2008,1,0.20491954684257507,0.22259999811649323,0.7884761182714177,0.006264714097601851,25061,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-02-01,2008,2,0.2200925350189209,0.22759999334812164,0.8150305961672346,0.004360411857388883,27291,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-03-01,2008,3,0.2505461275577545,0.23759999871253967,0.8005420972386922,0.0038963239031001187,29515,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-04-01,2008,4,0.3132075369358063,0.26759999990463257,0.6214015214987098,0.043768222795670095,29839,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-05-01,2008,5,0.42076683044433594,0.3938499987125397,0.279795173867934,0.1641955888751297,29879,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-06-01,2008,6,0.5296626687049866,0.5363500118255615,0.12285398748368528,0.37421773033031025,29881,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-07-01,2008,7,0.5710782408714294,0.6050999760627747,0.0940176659528908,0.5054202355460385,29888,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-08-01,2008,8,0.5830621719360352,0.5963500142097473,0.06747213762174102,0.49613440878208775,29879,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-09-01,2008,9,0.5466808676719666,0.5438500046730042,0.05771354009836395,0.4119575763658871,29889,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-10-01,2008,10,0.4331637918949127,0.41635000705718994,0.1343843090002343,0.10764132945074807,29877,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-11-01,2008,11,0.3233429491519928,0.3113499879837036,0.4649293227038253,0.012728612581228645,29854,"-104.0,33.0,-94.0,49.0"
Great Plains,2008-12-01,2008,12,0.2784852683544159,0.272599995136261,0.613400655021834,0.00794896288209607,29312,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-01-01,2009,1,0.23204214870929718,0.23759999871253967,0.7735145331389865,0.006730686787276001,23326,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-02-01,2009,2,0.22805540263652802,0.22759999334812164,0.8305800072350175,0.00405964869970658,24879,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-03-01,2009,3,0.2532230019569397,0.23759999871253967,0.7499713050464858,0.00746068791368558,26137,"-104.0,33.0,-94.0,49.0"
Great Plains,2009-04-01,2009,4,0.3146685063838959,0.2775999903678894,0.5853495074056698,0.03863682058843241,29842,"-104.0,33.0,-94.0,49.0"
